           t              x              v              P              E             dE/E0
    0.000000      -0.500000       0.000000       0.420839       0.420839          0.000000
    0.010000      -0.499893       0.021391       0.420611       0.420839          0.000000
    0.020000      -0.499572       0.042766       0.419925       0.420839          0.000000
    0.030000      -0.499038       0.064109       0.418784       0.420839          0.000000
    0.040000      -0.498290       0.085403       0.417193       0.420839          0.000000
    0.050000      -0.497330       0.106633       0.415154       0.420840          0.000001
    0.060000      -0.496157       0.127782       0.412675       0.420840          0.000001
    0.070000      -0.494774       0.148836       0.409764       0.420840          0.000001
    0.080000      -0.493181       0.169778       0.406427       0.420840          0.000001
    0.090000      -0.491379       0.190594       0.402677       0.420840          0.000001
    0.100000      -0.489369       0.211268       0.398523       0.420840          0.000001
    0.110000      -0.487153       0.231786       0.393977       0.420840          0.000001
    0.120000      -0.484733       0.252134       0.389054       0.420840          0.000001
    0.130000      -0.482111       0.272298       0.383767       0.420840          0.000001
    0.140000      -0.479287       0.292265       0.378130       0.420840          0.000001
    0.150000      -0.476265       0.312021       0.372161       0.420840          0.000001
    0.160000      -0.473047       0.331554       0.365876       0.420840          0.000001
    0.170000      -0.469634       0.350852       0.359291       0.420840          0.000001
    0.180000      -0.466030       0.369903       0.352426       0.420840          0.000001
    0.190000      -0.462236       0.388695       0.345298       0.420840          0.000001
    0.200000      -0.458256       0.407220       0.337926       0.420840          0.000001
    0.210000      -0.454092       0.425466       0.330329       0.420840          0.000001
    0.220000      -0.449747       0.443424       0.322528       0.420840          0.000001
    0.230000      -0.445223       0.461084       0.314540       0.420840          0.000001
    0.240000      -0.440525       0.478440       0.306387       0.420840          0.000001
    0.250000      -0.435655       0.495482       0.298089       0.420840          0.000001
    0.260000      -0.430615       0.512203       0.289664       0.420840          0.000001
    0.270000      -0.425411       0.528598       0.281132       0.420840          0.000001
    0.280000      -0.420044       0.544658       0.272513       0.420840          0.000001
    0.290000      -0.414518       0.560380       0.263826       0.420839          0.000000
    0.300000      -0.408836       0.575758       0.255090       0.420839          0.000000
    0.310000      -0.403002       0.590788       0.246324       0.420839         -0.000000
    0.320000      -0.397020       0.605465       0.237545       0.420839         -0.000000
    0.330000      -0.390893       0.619787       0.228771       0.420839         -0.000001
    0.340000      -0.384625       0.633749       0.220020       0.420839         -0.000001
    0.350000      -0.378218       0.647351       0.211307       0.420839         -0.000001
    0.360000      -0.371678       0.660590       0.202649       0.420839         -0.000002
    0.370000      -0.365006       0.673465       0.194061       0.420838         -0.000002
    0.380000      -0.358208       0.685975       0.185557       0.420838         -0.000002
    0.390000      -0.351287       0.698120       0.177152       0.420838         -0.000003
    0.400000      -0.344246       0.709899       0.168860       0.420838         -0.000003
    0.410000      -0.337089       0.721313       0.160692       0.420838         -0.000004
    0.420000      -0.329820       0.732363       0.152660       0.420838         -0.000004
    0.430000      -0.322442       0.743050       0.144776       0.420837         -0.000004
    0.440000      -0.314959       0.753375       0.137050       0.420837         -0.000005
    0.450000      -0.307374       0.763342       0.129492       0.420837         -0.000005
    0.460000      -0.299692       0.772951       0.122110       0.420837         -0.000006
    0.470000      -0.291915       0.782206       0.114914       0.420837         -0.000006
    0.480000      -0.284048       0.791109       0.107910       0.420836         -0.000007
    0.490000      -0.276093       0.799664       0.101105       0.420836         -0.000007
    0.500000      -0.268054       0.807874       0.094506       0.420836         -0.000008
    0.510000      -0.259935       0.815743       0.088118       0.420836         -0.000008
    0.520000      -0.251739       0.823274       0.081945       0.420835         -0.000009
    0.530000      -0.243470       0.830473       0.075993       0.420835         -0.000010
    0.540000      -0.235130       0.837342       0.070264       0.420835         -0.000010
    0.550000      -0.226723       0.843888       0.064761       0.420835         -0.000011
    0.560000      -0.218252       0.850114       0.059488       0.420835         -0.000011
    0.570000      -0.209721       0.856025       0.054445       0.420834         -0.000012
    0.580000      -0.201132       0.861627       0.049634       0.420834         -0.000012
    0.590000      -0.192488       0.866924       0.045055       0.420834         -0.000013
    0.600000      -0.183793       0.871921       0.040710       0.420834         -0.000014
    0.610000      -0.175050       0.876625       0.036598       0.420833         -0.000014
    0.620000      -0.166261       0.881039       0.032718       0.420833         -0.000015
    0.630000      -0.157429       0.885170       0.029069       0.420833         -0.000015
    0.640000      -0.148557       0.889024       0.025651       0.420833         -0.000016
    0.650000      -0.139649       0.892605       0.022461       0.420832         -0.000016
    0.660000      -0.130705       0.895919       0.019497       0.420832         -0.000017
    0.670000      -0.121730       0.898971       0.016757       0.420832         -0.000018
    0.680000      -0.112726       0.901768       0.014238       0.420832         -0.000018
    0.690000      -0.103695       0.904316       0.011938       0.420831         -0.000019
    0.700000      -0.094640       0.906618       0.009853       0.420831         -0.000019
    0.710000      -0.085562       0.908682       0.007980       0.420831         -0.000020
    0.720000      -0.076466       0.910512       0.006315       0.420831         -0.000020
    0.730000      -0.067352       0.912114       0.004854       0.420831         -0.000021
    0.740000      -0.058224       0.913494       0.003594       0.420830         -0.000021
    0.750000      -0.049082       0.914658       0.002531       0.420830         -0.000022
    0.760000      -0.039930       0.915609       0.001660       0.420830         -0.000022
    0.770000      -0.030770       0.916355       0.000976       0.420830         -0.000023
    0.780000      -0.021603       0.916900       0.000477       0.420829         -0.000023
    0.790000      -0.012432       0.917249       0.000156       0.420829         -0.000024
    0.800000      -0.003258       0.917408       0.000011       0.420829         -0.000024
    0.810000       0.005916       0.917381       0.000035       0.420829         -0.000025
    0.820000       0.015089       0.917174       0.000224       0.420829         -0.000025
    0.830000       0.024260       0.916792       0.000574       0.420829         -0.000026
    0.840000       0.033425       0.916240       0.001081       0.420828         -0.000026
    0.850000       0.042584       0.915522       0.001738       0.420828         -0.000026
    0.860000       0.051736       0.914643       0.002542       0.420828         -0.000027
    0.870000       0.060877       0.913608       0.003488       0.420828         -0.000027
    0.880000       0.070008       0.912421       0.004572       0.420828         -0.000028
    0.890000       0.079126       0.911087       0.005788       0.420828         -0.000028
    0.900000       0.088229       0.909611       0.007132       0.420827         -0.000028
    0.910000       0.097318       0.907996       0.008599       0.420827         -0.000029
    0.920000       0.106389       0.906246       0.010186       0.420827         -0.000029
    0.930000       0.115443       0.904367       0.011887       0.420827         -0.000029
    0.940000       0.124477       0.902362       0.013699       0.420827         -0.000030
    0.950000       0.133490       0.900234       0.015616       0.420827         -0.000030
    0.960000       0.142481       0.897989       0.017635       0.420827         -0.000030
    0.970000       0.151450       0.895629       0.019751       0.420826         -0.000031
    0.980000       0.160394       0.893158       0.021961       0.420826         -0.000031
    0.990000       0.169313       0.890580       0.024260       0.420826         -0.000031
    1.000000       0.178206       0.887899       0.026644       0.420826         -0.000031
    1.010000       0.187071       0.885117       0.029110       0.420826         -0.000032
    1.020000       0.195908       0.882239       0.031653       0.420826         -0.000032
    1.030000       0.204716       0.879268       0.034270       0.420826         -0.000032
    1.040000       0.213493       0.876206       0.036957       0.420826         -0.000032
    1.050000       0.222240       0.873057       0.039711       0.420826         -0.000033
    1.060000       0.230954       0.869824       0.042529       0.420825         -0.000033
    1.070000       0.239636       0.866510       0.045406       0.420825         -0.000033
    1.080000       0.248285       0.863118       0.048339       0.420825         -0.000033
    1.090000       0.256899       0.859650       0.051326       0.420825         -0.000033
    1.100000       0.265478       0.856109       0.054364       0.420825         -0.000034
    1.110000       0.274021       0.852498       0.057448       0.420825         -0.000034
    1.120000       0.282528       0.848820       0.060577       0.420825         -0.000034
    1.130000       0.290997       0.845077       0.063747       0.420825         -0.000034
    1.140000       0.299429       0.841271       0.066956       0.420825         -0.000034
    1.150000       0.307823       0.837405       0.070201       0.420825         -0.000035
    1.160000       0.316177       0.833482       0.073479       0.420825         -0.000035
    1.170000       0.324492       0.829502       0.076788       0.420825         -0.000035
    1.180000       0.332767       0.825469       0.080125       0.420825         -0.000035
    1.190000       0.341002       0.821385       0.083488       0.420824         -0.000035
    1.200000       0.349195       0.817252       0.086874       0.420824         -0.000035
    1.210000       0.357347       0.813071       0.090282       0.420824         -0.000035
    1.220000       0.365456       0.808845       0.093710       0.420824         -0.000036
    1.230000       0.373524       0.804575       0.097154       0.420824         -0.000036
    1.240000       0.381548       0.800263       0.100614       0.420824         -0.000036
    1.250000       0.389529       0.795912       0.104086       0.420824         -0.000036
    1.260000       0.397466       0.791522       0.107570       0.420824         -0.000036
    1.270000       0.405359       0.787096       0.111064       0.420824         -0.000036
    1.280000       0.413208       0.782635       0.114566       0.420824         -0.000036
    1.290000       0.421012       0.778140       0.118073       0.420824         -0.000036
    1.300000       0.428771       0.773613       0.121585       0.420824         -0.000036
    1.310000       0.436484       0.769056       0.125100       0.420824         -0.000037
    1.320000       0.444152       0.764470       0.128617       0.420824         -0.000037
    1.330000       0.451774       0.759856       0.132134       0.420824         -0.000037
    1.340000       0.459349       0.755215       0.135649       0.420824         -0.000037
    1.350000       0.466878       0.750550       0.139161       0.420824         -0.000037
    1.360000       0.474360       0.745860       0.142670       0.420824         -0.000037
    1.370000       0.481795       0.741148       0.146174       0.420824         -0.000037
    1.380000       0.489183       0.736414       0.149671       0.420824         -0.000037
    1.390000       0.496524       0.731660       0.153160       0.420824         -0.000037
    1.400000       0.503816       0.726887       0.156642       0.420824         -0.000037
    1.410000       0.511061       0.722095       0.160113       0.420824         -0.000037
    1.420000       0.518258       0.717286       0.163574       0.420824         -0.000037
    1.430000       0.525407       0.712460       0.167024       0.420824         -0.000037
    1.440000       0.532507       0.707619       0.170461       0.420824         -0.000037
    1.450000       0.539559       0.702764       0.173885       0.420824         -0.000038
    1.460000       0.546563       0.697895       0.177295       0.420823         -0.000038
    1.470000       0.553517       0.693014       0.180690       0.420823         -0.000038
    1.480000       0.560423       0.688120       0.184069       0.420823         -0.000038
    1.490000       0.567280       0.683215       0.187432       0.420823         -0.000038
    1.500000       0.574087       0.678300       0.190778       0.420823         -0.000038
    1.510000       0.580846       0.673375       0.194106       0.420823         -0.000038
    1.520000       0.587555       0.668441       0.197416       0.420823         -0.000038
    1.530000       0.594215       0.663499       0.200708       0.420823         -0.000038
    1.540000       0.600825       0.658550       0.203979       0.420823         -0.000038
    1.550000       0.607386       0.653593       0.207231       0.420823         -0.000038
    1.560000       0.613897       0.648630       0.210463       0.420823         -0.000038
    1.570000       0.620358       0.643661       0.213673       0.420823         -0.000038
    1.580000       0.626770       0.638687       0.216863       0.420823         -0.000038
    1.590000       0.633132       0.633708       0.220030       0.420823         -0.000038
    1.600000       0.639444       0.628726       0.223175       0.420823         -0.000038
    1.610000       0.645706       0.623739       0.226298       0.420823         -0.000038
    1.620000       0.651919       0.618749       0.229398       0.420823         -0.000038
    1.630000       0.658081       0.613757       0.232474       0.420823         -0.000038
    1.640000       0.664194       0.608762       0.235528       0.420823         -0.000038
    1.650000       0.670257       0.603766       0.238557       0.420823         -0.000038
    1.660000       0.676269       0.598768       0.241562       0.420823         -0.000038
    1.670000       0.682232       0.593769       0.244543       0.420823         -0.000038
    1.680000       0.688145       0.588769       0.247499       0.420823         -0.000038
    1.690000       0.694007       0.583769       0.250430       0.420823         -0.000038
    1.700000       0.699820       0.578769       0.253336       0.420823         -0.000038
    1.710000       0.705583       0.573769       0.256217       0.420823         -0.000038
    1.720000       0.711295       0.568771       0.259073       0.420823         -0.000038
    1.730000       0.716958       0.563773       0.261903       0.420823         -0.000038
    1.740000       0.722571       0.558776       0.264708       0.420823         -0.000038
    1.750000       0.728134       0.553781       0.267486       0.420823         -0.000038
    1.760000       0.733647       0.548788       0.270239       0.420823         -0.000038
    1.770000       0.739109       0.543797       0.272965       0.420823         -0.000038
    1.780000       0.744522       0.538808       0.275666       0.420823         -0.000038
    1.790000       0.749886       0.533822       0.278340       0.420823         -0.000038
    1.800000       0.755199       0.528839       0.280988       0.420823         -0.000038
    1.810000       0.760462       0.523858       0.283609       0.420823         -0.000038
    1.820000       0.765676       0.518881       0.286204       0.420823         -0.000039
    1.830000       0.770840       0.513907       0.288773       0.420823         -0.000039
    1.840000       0.775954       0.508937       0.291315       0.420823         -0.000039
    1.850000       0.781019       0.503971       0.293830       0.420823         -0.000039
    1.860000       0.786034       0.499008       0.296319       0.420823         -0.000039
    1.870000       0.790999       0.494049       0.298781       0.420823         -0.000039
    1.880000       0.795915       0.489095       0.301216       0.420823         -0.000039
    1.890000       0.800781       0.484145       0.303625       0.420823         -0.000039
    1.900000       0.805598       0.479199       0.306007       0.420823         -0.000039
    1.910000       0.810365       0.474258       0.308363       0.420823         -0.000039
    1.920000       0.815083       0.469321       0.310692       0.420823         -0.000039
    1.930000       0.819751       0.464390       0.312994       0.420823         -0.000039
    1.940000       0.824370       0.459463       0.315270       0.420823         -0.000039
    1.950000       0.828940       0.454541       0.317519       0.420823         -0.000039
    1.960000       0.833461       0.449624       0.319742       0.420823         -0.000039
    1.970000       0.837933       0.444712       0.321938       0.420823         -0.000039
    1.980000       0.842356       0.439806       0.324108       0.420823         -0.000039
    1.990000       0.846729       0.434905       0.326252       0.420823         -0.000039
    2.000000       0.851054       0.430009       0.328369       0.420823         -0.000039
    2.010000       0.855329       0.425118       0.330460       0.420823         -0.000039
    2.020000       0.859556       0.420233       0.332525       0.420823         -0.000039
    2.030000       0.863734       0.415353       0.334564       0.420823         -0.000039
    2.040000       0.867863       0.410479       0.336577       0.420823         -0.000039
    2.050000       0.871943       0.405610       0.338563       0.420823         -0.000039
    2.060000       0.875975       0.400747       0.340524       0.420823         -0.000039
    2.070000       0.879958       0.395889       0.342459       0.420823         -0.000039
    2.080000       0.883893       0.391037       0.344368       0.420823         -0.000039
    2.090000       0.887779       0.386191       0.346251       0.420823         -0.000039
    2.100000       0.891617       0.381350       0.348109       0.420823         -0.000039
    2.110000       0.895406       0.376515       0.349941       0.420823         -0.000039
    2.120000       0.899147       0.371685       0.351748       0.420823         -0.000039
    2.130000       0.902840       0.366862       0.353529       0.420823         -0.000039
    2.140000       0.906484       0.362043       0.355285       0.420823         -0.000039
    2.150000       0.910081       0.357231       0.357016       0.420823         -0.000039
    2.160000       0.913629       0.352424       0.358722       0.420823         -0.000039
    2.170000       0.917129       0.347622       0.360402       0.420823         -0.000039
    2.180000       0.920581       0.342826       0.362058       0.420823         -0.000039
    2.190000       0.923986       0.338036       0.363689       0.420823         -0.000039
    2.200000       0.927342       0.333251       0.365295       0.420823         -0.000039
    2.210000       0.930651       0.328472       0.366876       0.420823         -0.000039
    2.220000       0.933912       0.323698       0.368433       0.420823         -0.000039
    2.230000       0.937125       0.318930       0.369965       0.420823         -0.000039
    2.240000       0.940290       0.314167       0.371473       0.420823         -0.000039
    2.250000       0.943408       0.309409       0.372956       0.420823         -0.000039
    2.260000       0.946478       0.304657       0.374415       0.420823         -0.000039
    2.270000       0.949501       0.299910       0.375850       0.420823         -0.000039
    2.280000       0.952477       0.295168       0.377261       0.420823         -0.000039
    2.290000       0.955405       0.290432       0.378648       0.420823         -0.000039
    2.300000       0.958285       0.285701       0.380011       0.420823         -0.000039
    2.310000       0.961119       0.280974       0.381350       0.420823         -0.000039
    2.320000       0.963905       0.276253       0.382665       0.420823         -0.000039
    2.330000       0.966644       0.271537       0.383957       0.420823         -0.000039
    2.340000       0.969335       0.266826       0.385225       0.420823         -0.000039
    2.350000       0.971980       0.262119       0.386470       0.420823         -0.000039
    2.360000       0.974578       0.257418       0.387691       0.420823         -0.000039
    2.370000       0.977129       0.252721       0.388889       0.420823         -0.000039
    2.380000       0.979632       0.248029       0.390064       0.420823         -0.000039
    2.390000       0.982089       0.243342       0.391215       0.420823         -0.000039
    2.400000       0.984499       0.238659       0.392344       0.420823         -0.000039
    2.410000       0.986862       0.233980       0.393450       0.420823         -0.000039
    2.420000       0.989179       0.229307       0.394532       0.420823         -0.000039
    2.430000       0.991448       0.224637       0.395592       0.420823         -0.000039
    2.440000       0.993671       0.219972       0.396629       0.420823         -0.000039
    2.450000       0.995848       0.215311       0.397644       0.420823         -0.000039
    2.460000       0.997978       0.210654       0.398635       0.420823         -0.000039
    2.470000       1.000061       0.206001       0.399605       0.420823         -0.000039
    2.480000       1.002098       0.201352       0.400552       0.420823         -0.000039
    2.490000       1.004088       0.196708       0.401476       0.420823         -0.000039
    2.500000       1.006032       0.192067       0.402378       0.420823         -0.000039
    2.510000       1.007929       0.187429       0.403258       0.420823         -0.000039
    2.520000       1.009780       0.182796       0.404116       0.420823         -0.000039
    2.530000       1.011585       0.178166       0.404951       0.420823         -0.000039
    2.540000       1.013344       0.173540       0.405765       0.420823         -0.000039
    2.550000       1.015056       0.168917       0.406557       0.420823         -0.000039
    2.560000       1.016722       0.164297       0.407326       0.420823         -0.000039
    2.570000       1.018342       0.159681       0.408074       0.420823         -0.000039
    2.580000       1.019916       0.155068       0.408800       0.420823         -0.000039
    2.590000       1.021443       0.150458       0.409504       0.420823         -0.000039
    2.600000       1.022925       0.145851       0.410187       0.420823         -0.000039
    2.610000       1.024360       0.141247       0.410848       0.420823         -0.000039
    2.620000       1.025750       0.136646       0.411487       0.420823         -0.000039
    2.630000       1.027093       0.132048       0.412105       0.420823         -0.000039
    2.640000       1.028391       0.127452       0.412701       0.420823         -0.000039
    2.650000       1.029642       0.122859       0.413276       0.420823         -0.000039
    2.660000       1.030848       0.118268       0.413829       0.420823         -0.000039
    2.670000       1.032008       0.113680       0.414361       0.420823         -0.000039
    2.680000       1.033122       0.109095       0.414872       0.420823         -0.000039
    2.690000       1.034190       0.104511       0.415362       0.420823         -0.000039
    2.700000       1.035212       0.099930       0.415830       0.420823         -0.000039
    2.710000       1.036188       0.095350       0.416277       0.420823         -0.000039
    2.720000       1.037119       0.090773       0.416703       0.420823         -0.000039
    2.730000       1.038004       0.086197       0.417108       0.420823         -0.000039
    2.740000       1.038843       0.081624       0.417492       0.420823         -0.000039
    2.750000       1.039636       0.077052       0.417855       0.420823         -0.000039
    2.760000       1.040384       0.072481       0.418196       0.420823         -0.000039
    2.770000       1.041086       0.067912       0.418517       0.420823         -0.000039
    2.780000       1.041742       0.063345       0.418817       0.420823         -0.000039
    2.790000       1.042353       0.058778       0.419096       0.420823         -0.000039
    2.800000       1.042918       0.054213       0.419353       0.420823         -0.000039
    2.810000       1.043437       0.049650       0.419590       0.420823         -0.000039
    2.820000       1.043911       0.045087       0.419807       0.420823         -0.000039
    2.830000       1.044339       0.040525       0.420002       0.420823         -0.000039
    2.840000       1.044721       0.035964       0.420176       0.420823         -0.000039
    2.850000       1.045058       0.031404       0.420330       0.420823         -0.000039
    2.860000       1.045349       0.026844       0.420463       0.420823         -0.000039
    2.870000       1.045595       0.022285       0.420575       0.420823         -0.000039
    2.880000       1.045795       0.017726       0.420666       0.420823         -0.000039
    2.890000       1.045949       0.013168       0.420736       0.420823         -0.000039
    2.900000       1.046058       0.008610       0.420786       0.420823         -0.000039
    2.910000       1.046121       0.004052       0.420815       0.420823         -0.000039
    2.920000       1.046139      -0.000506       0.420823       0.420823         -0.000039
    2.930000       1.046111      -0.005063       0.420810       0.420823         -0.000039
    2.940000       1.046038      -0.009621       0.420777       0.420823         -0.000039
    2.950000       1.045919      -0.014179       0.420722       0.420823         -0.000039
    2.960000       1.045754      -0.018737       0.420647       0.420823         -0.000039
    2.970000       1.045544      -0.023296       0.420552       0.420823         -0.000039
    2.980000       1.045288      -0.027855       0.420435       0.420823         -0.000039
    2.990000       1.044987      -0.032415       0.420298       0.420823         -0.000039
    3.000000       1.044640      -0.036976       0.420139       0.420823         -0.000039
    3.010000       1.044248      -0.041537       0.419960       0.420823         -0.000039
    3.020000       1.043809      -0.046099       0.419760       0.420823         -0.000039
    3.030000       1.043326      -0.050662       0.419540       0.420823         -0.000039
    3.040000       1.042796      -0.055226       0.419298       0.420823         -0.000039
    3.050000       1.042221      -0.059791       0.419035       0.420823         -0.000039
    3.060000       1.041600      -0.064358       0.418752       0.420823         -0.000039
    3.070000       1.040934      -0.068926       0.418448       0.420823         -0.000039
    3.080000       1.040222      -0.073495       0.418122       0.420823         -0.000039
    3.090000       1.039464      -0.078066       0.417776       0.420823         -0.000039
    3.100000       1.038661      -0.082638       0.417408       0.420823         -0.000039
    3.110000       1.037811      -0.087212       0.417020       0.420823         -0.000039
    3.120000       1.036916      -0.091788       0.416610       0.420823         -0.000039
    3.130000       1.035976      -0.096366       0.416180       0.420823         -0.000039
    3.140000       1.034989      -0.100946       0.415728       0.420823         -0.000039
    3.150000       1.033957      -0.105528       0.415255       0.420823         -0.000039
    3.160000       1.032878      -0.110112       0.414761       0.420823         -0.000039
    3.170000       1.031754      -0.114698       0.414245       0.420823         -0.000039
    3.180000       1.030584      -0.119287       0.413708       0.420823         -0.000039
    3.190000       1.029369      -0.123878       0.413150       0.420823         -0.000039
    3.200000       1.028107      -0.128471       0.412571       0.420823         -0.000039
    3.210000       1.026799      -0.133068       0.411969       0.420823         -0.000039
    3.220000       1.025446      -0.137667       0.411347       0.420823         -0.000039
    3.230000       1.024046      -0.142268       0.410703       0.420823         -0.000039
    3.240000       1.022600      -0.146873       0.410037       0.420823         -0.000039
    3.250000       1.021108      -0.151480       0.409350       0.420823         -0.000039
    3.260000       1.019571      -0.156091       0.408641       0.420823         -0.000039
    3.270000       1.017987      -0.160705       0.407910       0.420823         -0.000039
    3.280000       1.016356      -0.165322       0.407157       0.420823         -0.000039
    3.290000       1.014680      -0.169942       0.406383       0.420823         -0.000039
    3.300000       1.012958      -0.174566       0.405586       0.420823         -0.000039
    3.310000       1.011189      -0.179193       0.404768       0.420823         -0.000039
    3.320000       1.009374      -0.183824       0.403927       0.420823         -0.000039
    3.330000       1.007512      -0.188458       0.403065       0.420823         -0.000039
    3.340000       1.005605      -0.193096       0.402180       0.420823         -0.000039
    3.350000       1.003650      -0.197738       0.401273       0.420823         -0.000039
    3.360000       1.001650      -0.202383       0.400343       0.420823         -0.000039
    3.370000       0.999603      -0.207033       0.399392       0.420823         -0.000039
    3.380000       0.997509      -0.211687       0.398417       0.420823         -0.000039
    3.390000       0.995369      -0.216344       0.397421       0.420823         -0.000039
    3.400000       0.993182      -0.221006       0.396401       0.420823         -0.000039
    3.410000       0.990949      -0.225673       0.395359       0.420823         -0.000039
    3.420000       0.988669      -0.230343       0.394294       0.420823         -0.000039
    3.430000       0.986342      -0.235018       0.393206       0.420823         -0.000039
    3.440000       0.983968      -0.239697       0.392096       0.420823         -0.000039
    3.450000       0.981548      -0.244381       0.390962       0.420823         -0.000039
    3.460000       0.979081      -0.249070       0.389805       0.420823         -0.000039
    3.470000       0.976567      -0.253763       0.388625       0.420823         -0.000039
    3.480000       0.974006      -0.258460       0.387422       0.420823         -0.000039
    3.490000       0.971398      -0.263163       0.386196       0.420823         -0.000039
    3.500000       0.968742      -0.267871       0.384946       0.420823         -0.000039
    3.510000       0.966040      -0.272583       0.383672       0.420823         -0.000039
    3.520000       0.963291      -0.277300       0.382375       0.420823         -0.000039
    3.530000       0.960494      -0.282022       0.381055       0.420823         -0.000039
    3.540000       0.957650      -0.286750       0.379710       0.420823         -0.000039
    3.550000       0.954759      -0.291482       0.378342       0.420823         -0.000039
    3.560000       0.951821      -0.296220       0.376950       0.420823         -0.000039
    3.570000       0.948835      -0.300963       0.375534       0.420823         -0.000039
    3.580000       0.945801      -0.305711       0.374093       0.420823         -0.000039
    3.590000       0.942720      -0.310464       0.372629       0.420823         -0.000039
    3.600000       0.939592      -0.315223       0.371140       0.420823         -0.000039
    3.610000       0.936416      -0.319987       0.369627       0.420823         -0.000039
    3.620000       0.933192      -0.324757       0.368090       0.420823         -0.000039
    3.630000       0.929921      -0.329532       0.366527       0.420823         -0.000039
    3.640000       0.926602      -0.334312       0.364941       0.420823         -0.000039
    3.650000       0.923235      -0.339098       0.363329       0.420823         -0.000039
    3.660000       0.919820      -0.343890       0.361693       0.420823         -0.000039
    3.670000       0.916357      -0.348687       0.360032       0.420823         -0.000039
    3.680000       0.912846      -0.353490       0.358346       0.420823         -0.000039
    3.690000       0.909287      -0.358298       0.356634       0.420823         -0.000039
    3.700000       0.905680      -0.363112       0.354898       0.420823         -0.000039
    3.710000       0.902025      -0.367931       0.353136       0.420823         -0.000039
    3.720000       0.898321      -0.372756       0.351349       0.420823         -0.000039
    3.730000       0.894570      -0.377587       0.349537       0.420823         -0.000039
    3.740000       0.890770      -0.382423       0.347699       0.420823         -0.000039
    3.750000       0.886921      -0.387266       0.345836       0.420823         -0.000039
    3.760000       0.883024      -0.392113       0.343947       0.420823         -0.000039
    3.770000       0.879079      -0.396966       0.342032       0.420823         -0.000039
    3.780000       0.875085      -0.401825       0.340091       0.420823         -0.000039
    3.790000       0.871042      -0.406690       0.338125       0.420823         -0.000039
    3.800000       0.866951      -0.411560       0.336132       0.420823         -0.000039
    3.810000       0.862811      -0.416435       0.334114       0.420823         -0.000039
    3.820000       0.858623      -0.421316       0.332069       0.420823         -0.000039
    3.830000       0.854385      -0.426203       0.329999       0.420823         -0.000039
    3.840000       0.850098      -0.431094       0.327902       0.420823         -0.000039
    3.850000       0.845763      -0.435992       0.325779       0.420823         -0.000039
    3.860000       0.841379      -0.440894       0.323629       0.420823         -0.000039
    3.870000       0.836945      -0.445802       0.321453       0.420823         -0.000039
    3.880000       0.832463      -0.450715       0.319251       0.420823         -0.000039
    3.890000       0.827931      -0.455633       0.317023       0.420823         -0.000039
    3.900000       0.823350      -0.460556       0.314767       0.420823         -0.000039
    3.910000       0.818720      -0.465483       0.312486       0.420823         -0.000039
    3.920000       0.814040      -0.470416       0.310177       0.420823         -0.000039
    3.930000       0.809311      -0.475354       0.307842       0.420823         -0.000039
    3.940000       0.804533      -0.480296       0.305481       0.420823         -0.000039
    3.950000       0.799706      -0.485243       0.303093       0.420823         -0.000039
    3.960000       0.794828      -0.490194       0.300678       0.420823         -0.000039
    3.970000       0.789902      -0.495149       0.298237       0.420823         -0.000039
    3.980000       0.784925      -0.500109       0.295769       0.420823         -0.000039
    3.990000       0.779899      -0.505072       0.293274       0.420823         -0.000039
    4.000000       0.774824      -0.510039       0.290753       0.420823         -0.000039
    4.010000       0.769699      -0.515011       0.288205       0.420823         -0.000039
    4.020000       0.764524      -0.519985       0.285631       0.420823         -0.000039
    4.030000       0.759299      -0.524963       0.283030       0.420823         -0.000039
    4.040000       0.754024      -0.529944       0.280403       0.420823         -0.000038
    4.050000       0.748700      -0.534928       0.277749       0.420823         -0.000038
    4.060000       0.743326      -0.539915       0.275069       0.420823         -0.000038
    4.070000       0.737902      -0.544904       0.272363       0.420823         -0.000038
    4.080000       0.732428      -0.549896       0.269631       0.420823         -0.000038
    4.090000       0.726904      -0.554889       0.266872       0.420823         -0.000038
    4.100000       0.721330      -0.559885       0.264088       0.420823         -0.000038
    4.110000       0.715706      -0.564881       0.261278       0.420823         -0.000038
    4.120000       0.710032      -0.569879       0.258442       0.420823         -0.000038
    4.130000       0.704309      -0.574879       0.255580       0.420823         -0.000038
    4.140000       0.698535      -0.579878       0.252694       0.420823         -0.000038
    4.150000       0.692711      -0.584878       0.249782       0.420823         -0.000038
    4.160000       0.686837      -0.589878       0.246845       0.420823         -0.000038
    4.170000       0.680913      -0.594878       0.243883       0.420823         -0.000038
    4.180000       0.674940      -0.599876       0.240897       0.420823         -0.000038
    4.190000       0.668916      -0.604874       0.237887       0.420823         -0.000038
    4.200000       0.662842      -0.609870       0.234852       0.420823         -0.000038
    4.210000       0.656719      -0.614865       0.231794       0.420823         -0.000038
    4.220000       0.650545      -0.619856       0.228712       0.420823         -0.000038
    4.230000       0.644321      -0.624846       0.225607       0.420823         -0.000038
    4.240000       0.638048      -0.629831       0.222479       0.420823         -0.000038
    4.250000       0.631725      -0.634813       0.219329       0.420823         -0.000038
    4.260000       0.625352      -0.639791       0.216157       0.420823         -0.000038
    4.270000       0.618929      -0.644764       0.212963       0.420823         -0.000038
    4.280000       0.612456      -0.649732       0.209748       0.420823         -0.000038
    4.290000       0.605934      -0.654693       0.206512       0.420823         -0.000038
    4.300000       0.599363      -0.659648       0.203255       0.420823         -0.000038
