           t              x              v              P              E             dE/E0
    0.640000      -0.148609       0.889009       0.025670       0.420839         -0.000001
    0.650000      -0.139701       0.892592       0.022479       0.420839         -0.000001
    0.660000      -0.130758       0.895907       0.019514       0.420839         -0.000001
    0.670000      -0.121784       0.898962       0.016773       0.420839         -0.000001
    0.680000      -0.112780       0.901760       0.014253       0.420839         -0.000001
    0.690000      -0.103749       0.904309       0.011951       0.420839         -0.000001
    0.700000      -0.094694       0.906613       0.009865       0.420839         -0.000001
    0.710000      -0.085618       0.908678       0.007991       0.420839         -0.000001
    0.720000      -0.076522       0.910510       0.006324       0.420839         -0.000001
    0.730000      -0.067408       0.912114       0.004863       0.420839         -0.000001
    0.740000      -0.058280       0.913496       0.003601       0.420839         -0.000001
    0.750000      -0.049139       0.914661       0.002537       0.420839         -0.000001
    0.760000      -0.039988       0.915614       0.001664       0.420839         -0.000001
    0.770000      -0.030828       0.916361       0.000980       0.420839         -0.000001
    0.780000      -0.021661       0.916907       0.000479       0.420839         -0.000001
    0.790000      -0.012490       0.917258       0.000158       0.420839         -0.000001
    0.800000      -0.003316       0.917418       0.000011       0.420839         -0.000001
    0.810000       0.005858       0.917393       0.000034       0.420839         -0.000001
    0.820000       0.015031       0.917187       0.000223       0.420839         -0.000001
    0.830000       0.024201       0.916806       0.000572       0.420839         -0.000001
    0.840000       0.033366       0.916255       0.001077       0.420839         -0.000001
    0.850000       0.042525       0.915539       0.001733       0.420839         -0.000001
    0.860000       0.051677       0.914661       0.002537       0.420839         -0.000001
    0.870000       0.060818       0.913627       0.003482       0.420839         -0.000001
    0.880000       0.069949       0.912441       0.004564       0.420839         -0.000001
    0.890000       0.079066       0.911109       0.005779       0.420839         -0.000001
    0.900000       0.088170       0.909633       0.007123       0.420839         -0.000001
    0.910000       0.097259       0.908019       0.008589       0.420839         -0.000001
    0.920000       0.106330       0.906271       0.010175       0.420839         -0.000001
    0.930000       0.115384       0.904393       0.011876       0.420839         -0.000001
    0.940000       0.124418       0.902388       0.013686       0.420839         -0.000001
    0.950000       0.133431       0.900262       0.015603       0.420839         -0.000001
    0.960000       0.142423       0.898017       0.017621       0.420839         -0.000001
    0.970000       0.151391       0.895658       0.019737       0.420839         -0.000001
    0.980000       0.160335       0.893188       0.021946       0.420839         -0.000001
    0.990000       0.169254       0.890611       0.024244       0.420839         -0.000001
    1.000000       0.178147       0.887931       0.026628       0.420839         -0.000001
    1.010000       0.187013       0.885151       0.029093       0.420839         -0.000001
    1.020000       0.195850       0.882273       0.031636       0.420839         -0.000001
    1.030000       0.204658       0.879302       0.034252       0.420839         -0.000001
    1.040000       0.213436       0.876241       0.036939       0.420839         -0.000001
    1.050000       0.222182       0.873093       0.039693       0.420839         -0.000001
    1.060000       0.230897       0.869861       0.042510       0.420839         -0.000001
    1.070000       0.239579       0.866547       0.045387       0.420839         -0.000001
    1.080000       0.248228       0.863156       0.048320       0.420839         -0.000001
    1.090000       0.256842       0.859688       0.051307       0.420839         -0.000001
    1.100000       0.265421       0.856148       0.054344       0.420839         -0.000001
    1.110000       0.273965       0.852538       0.057428       0.420839         -0.000001
    1.120000       0.282472       0.848861       0.060556       0.420839         -0.000001
    1.130000       0.290942       0.845118       0.063726       0.420839         -0.000001
    1.140000       0.299374       0.841313       0.066935       0.420839         -0.000001
    1.150000       0.307768       0.837448       0.070179       0.420839         -0.000001
    1.160000       0.316123       0.833524       0.073457       0.420839         -0.000001
    1.170000       0.324438       0.829545       0.076766       0.420839         -0.000001
    1.180000       0.332714       0.825513       0.080103       0.420839         -0.000001
    1.190000       0.340948       0.821429       0.083466       0.420839         -0.000001
    1.200000       0.349142       0.817296       0.086852       0.420839         -0.000001
    1.210000       0.357294       0.813116       0.090260       0.420839         -0.000001
    1.220000       0.365404       0.808890       0.093687       0.420839         -0.000001
    1.230000       0.373472       0.804620       0.097132       0.420839         -0.000001
    1.240000       0.381496       0.800309       0.100591       0.420839         -0.000001
    1.250000       0.389478       0.795958       0.104064       0.420839         -0.000001
    1.260000       0.397415       0.791569       0.107548       0.420839         -0.000001
    1.270000       0.405309       0.787143       0.111042       0.420839         -0.000001
    1.280000       0.413158       0.782682       0.114543       0.420839         -0.000001
    1.290000       0.420963       0.778187       0.118051       0.420839         -0.000001
    1.300000       0.428722       0.773661       0.121563       0.420839         -0.000001
    1.310000       0.436436       0.769104       0.125078       0.420839         -0.000001
    1.320000       0.444104       0.764518       0.128595       0.420839         -0.000001
    1.330000       0.451726       0.759904       0.132111       0.420839         -0.000001
    1.340000       0.459302       0.755264       0.135627       0.420839         -0.000001
    1.350000       0.466831       0.750599       0.139140       0.420839         -0.000001
    1.360000       0.474314       0.745909       0.142648       0.420839         -0.000001
    1.370000       0.481749       0.741198       0.146152       0.420839         -0.000001
    1.380000       0.489138       0.736464       0.149649       0.420839         -0.000001
    1.390000       0.496479       0.731710       0.153139       0.420839         -0.000001
    1.400000       0.503772       0.726937       0.156620       0.420839         -0.000001
    1.410000       0.511017       0.722145       0.160092       0.420839         -0.000001
    1.420000       0.518215       0.717336       0.163553       0.420839         -0.000001
    1.430000       0.525364       0.712511       0.167003       0.420839         -0.000001
    1.440000       0.532465       0.707670       0.170440       0.420839         -0.000001
    1.450000       0.539517       0.702815       0.173864       0.420839         -0.000001
    1.460000       0.546521       0.697946       0.177274       0.420839         -0.000001
    1.470000       0.553476       0.693065       0.180669       0.420839         -0.000001
    1.480000       0.560382       0.688171       0.184049       0.420839         -0.000001
    1.490000       0.567239       0.683267       0.187412       0.420839         -0.000001
    1.500000       0.574048       0.678351       0.190758       0.420839         -0.000001
    1.510000       0.580806       0.673427       0.194087       0.420839         -0.000001
    1.520000       0.587516       0.668493       0.197397       0.420839         -0.000001
    1.530000       0.594176       0.663551       0.200689       0.420839         -0.000001
    1.540000       0.600787       0.658601       0.203961       0.420839         -0.000001
    1.550000       0.607348       0.653645       0.207213       0.420839         -0.000001
    1.560000       0.613860       0.648682       0.210445       0.420839         -0.000001
    1.570000       0.620322       0.643713       0.213655       0.420839         -0.000001
    1.580000       0.626734       0.638739       0.216845       0.420839         -0.000001
    1.590000       0.633097       0.633761       0.220013       0.420839         -0.000001
    1.600000       0.639409       0.628778       0.223158       0.420839         -0.000001
    1.610000       0.645672       0.623791       0.226281       0.420839         -0.000001
    1.620000       0.651885       0.618801       0.229381       0.420839         -0.000001
    1.630000       0.658048       0.613809       0.232458       0.420839         -0.000001
    1.640000       0.664161       0.608814       0.235511       0.420839         -0.000001
    1.650000       0.670225       0.603818       0.238541       0.420839         -0.000001
    1.660000       0.676238       0.598820       0.241546       0.420839         -0.000001
    1.670000       0.682201       0.593821       0.244527       0.420839         -0.000001
    1.680000       0.688114       0.588821       0.247484       0.420839         -0.000001
    1.690000       0.693977       0.583821       0.250415       0.420839         -0.000001
    1.700000       0.699791       0.578821       0.253322       0.420839         -0.000001
    1.710000       0.705554       0.573822       0.256203       0.420839         -0.000001
    1.720000       0.711267       0.568823       0.259059       0.420839         -0.000001
    1.730000       0.716930       0.563825       0.261889       0.420839         -0.000001
    1.740000       0.722544       0.558829       0.264694       0.420839         -0.000001
    1.750000       0.728107       0.553834       0.267473       0.420839         -0.000001
    1.760000       0.733620       0.548840       0.270226       0.420839         -0.000001
    1.770000       0.739084       0.543849       0.272953       0.420839         -0.000001
    1.780000       0.744497       0.538861       0.275653       0.420839         -0.000001
    1.790000       0.749861       0.533875       0.278328       0.420839         -0.000001
    1.800000       0.755175       0.528891       0.280976       0.420839         -0.000001
    1.810000       0.760439       0.523911       0.283597       0.420839         -0.000001
    1.820000       0.765653       0.518934       0.286193       0.420839         -0.000001
    1.830000       0.770817       0.513960       0.288761       0.420839         -0.000001
    1.840000       0.775932       0.508989       0.291304       0.420839         -0.000001
    1.850000       0.780997       0.504023       0.293819       0.420839         -0.000001
    1.860000       0.786013       0.499060       0.296308       0.420839         -0.000001
    1.870000       0.790978       0.494102       0.298771       0.420839         -0.000001
    1.880000       0.795895       0.489147       0.301206       0.420839         -0.000001
    1.890000       0.800761       0.484197       0.303615       0.420839         -0.000001
    1.900000       0.805579       0.479251       0.305998       0.420839         -0.000001
    1.910000       0.810346       0.474310       0.308354       0.420839         -0.000001
    1.920000       0.815065       0.469374       0.310683       0.420839         -0.000001
    1.930000       0.819734       0.464442       0.312986       0.420839         -0.000001
    1.940000       0.824354       0.459515       0.315262       0.420839         -0.000001
    1.950000       0.828924       0.454593       0.317511       0.420839         -0.000001
    1.960000       0.833446       0.449676       0.319734       0.420839         -0.000001
    1.970000       0.837918       0.444765       0.321931       0.420839         -0.000001
    1.980000       0.842341       0.439858       0.324101       0.420839         -0.000001
    1.990000       0.846715       0.434957       0.326245       0.420839         -0.000001
    2.000000       0.851040       0.430061       0.328363       0.420839         -0.000001
    2.010000       0.855316       0.425170       0.330454       0.420839         -0.000001
    2.020000       0.859543       0.420285       0.332519       0.420839         -0.000001
    2.030000       0.863722       0.415405       0.334558       0.420839         -0.000001
    2.040000       0.867852       0.410531       0.336571       0.420839         -0.000001
    2.050000       0.871933       0.405662       0.338558       0.420839         -0.000001
    2.060000       0.875965       0.400799       0.340519       0.420839         -0.000001
    2.070000       0.879949       0.395941       0.342454       0.420839         -0.000001
    2.080000       0.883884       0.391089       0.344363       0.420839         -0.000001
    2.090000       0.887770       0.386243       0.346247       0.420839         -0.000001
    2.100000       0.891609       0.381402       0.348105       0.420839         -0.000001
    2.110000       0.895398       0.376567       0.349937       0.420839         -0.000001
    2.120000       0.899140       0.371737       0.351744       0.420839         -0.000001
    2.130000       0.902833       0.366913       0.353526       0.420839         -0.000001
    2.140000       0.906478       0.362095       0.355282       0.420839         -0.000001
    2.150000       0.910075       0.357282       0.357013       0.420839         -0.000001
    2.160000       0.913624       0.352475       0.358719       0.420839         -0.000001
    2.170000       0.917125       0.347674       0.360400       0.420839         -0.000001
    2.180000       0.920577       0.342878       0.362056       0.420839         -0.000001
    2.190000       0.923982       0.338088       0.363687       0.420839         -0.000001
    2.200000       0.927339       0.333303       0.365293       0.420839         -0.000001
    2.210000       0.930648       0.328524       0.366875       0.420839         -0.000001
    2.220000       0.933910       0.323750       0.368432       0.420839         -0.000001
    2.230000       0.937123       0.318981       0.369964       0.420839         -0.000001
    2.240000       0.940289       0.314218       0.371472       0.420839         -0.000001
    2.250000       0.943408       0.309461       0.372956       0.420839         -0.000001
    2.260000       0.946478       0.304709       0.374415       0.420839         -0.000001
    2.270000       0.949502       0.299962       0.375850       0.420839         -0.000001
    2.280000       0.952478       0.295220       0.377261       0.420839         -0.000001
    2.290000       0.955406       0.290483       0.378648       0.420839         -0.000001
    2.300000       0.958287       0.285752       0.380012       0.420839         -0.000001
    2.310000       0.961121       0.281026       0.381351       0.420839         -0.000001
    2.320000       0.963908       0.276305       0.382667       0.420839         -0.000001
    2.330000       0.966647       0.271588       0.383959       0.420839         -0.000001
    2.340000       0.969340       0.266877       0.385227       0.420839         -0.000001
    2.350000       0.971985       0.262171       0.386472       0.420839         -0.000001
    2.360000       0.974583       0.257469       0.387693       0.420839         -0.000001
    2.370000       0.977134       0.252773       0.388892       0.420839         -0.000001
    2.380000       0.979639       0.248080       0.390067       0.420839         -0.000001
    2.390000       0.982096       0.243393       0.391219       0.420839         -0.000001
    2.400000       0.984506       0.238710       0.392347       0.420839         -0.000001
    2.410000       0.986870       0.234032       0.393453       0.420839         -0.000001
    2.420000       0.989187       0.229358       0.394536       0.420839         -0.000001
    2.430000       0.991457       0.224688       0.395596       0.420839         -0.000001
    2.440000       0.993681       0.220023       0.396634       0.420839         -0.000001
    2.450000       0.995858       0.215362       0.397648       0.420839         -0.000001
    2.460000       0.997988       0.210705       0.398640       0.420839         -0.000001
    2.470000       1.000072       0.206053       0.399610       0.420839         -0.000001
    2.480000       1.002109       0.201404       0.400557       0.420839         -0.000001
    2.490000       1.004100       0.196759       0.401482       0.420839         -0.000001
    2.500000       1.006044       0.192118       0.402384       0.420839         -0.000001
    2.510000       1.007942       0.187481       0.403264       0.420839         -0.000001
    2.520000       1.009794       0.182847       0.404122       0.420839         -0.000001
    2.530000       1.011599       0.178218       0.404958       0.420839         -0.000001
    2.540000       1.013358       0.173591       0.405772       0.420839         -0.000001
    2.550000       1.015071       0.168968       0.406564       0.420839         -0.000001
    2.560000       1.016738       0.164349       0.407333       0.420839         -0.000001
    2.570000       1.018358       0.159733       0.408081       0.420839         -0.000001
    2.580000       1.019932       0.155119       0.408808       0.420839         -0.000001
    2.590000       1.021461       0.150510       0.409512       0.420839         -0.000001
    2.600000       1.022943       0.145903       0.410195       0.420839         -0.000001
    2.610000       1.024379       0.141299       0.410856       0.420839         -0.000001
    2.620000       1.025769       0.136698       0.411496       0.420839         -0.000001
    2.630000       1.027113       0.132099       0.412114       0.420839         -0.000001
    2.640000       1.028411       0.127504       0.412710       0.420839         -0.000001
    2.650000       1.029663       0.122911       0.413285       0.420839         -0.000001
    2.660000       1.030869       0.118320       0.413839       0.420839         -0.000001
    2.670000       1.032029       0.113732       0.414371       0.420839         -0.000001
    2.680000       1.033144       0.109146       0.414882       0.420839         -0.000001
    2.690000       1.034212       0.104563       0.415372       0.420839         -0.000001
    2.700000       1.035235       0.099981       0.415841       0.420839         -0.000001
    2.710000       1.036212       0.095402       0.416288       0.420839         -0.000001
    2.720000       1.037143       0.090825       0.416714       0.420839         -0.000001
    2.730000       1.038028       0.086249       0.417119       0.420839         -0.000001
    2.740000       1.038868       0.081676       0.417503       0.420839         -0.000001
    2.750000       1.039662       0.077104       0.417866       0.420839         -0.000001
    2.760000       1.040410       0.072533       0.418208       0.420839         -0.000001
    2.770000       1.041112       0.067964       0.418529       0.420839         -0.000001
    2.780000       1.041769       0.063397       0.418829       0.420839         -0.000001
    2.790000       1.042380       0.058831       0.419108       0.420839         -0.000001
    2.800000       1.042946       0.054266       0.419366       0.420839         -0.000001
    2.810000       1.043466       0.049702       0.419604       0.420839         -0.000001
    2.820000       1.043940       0.045139       0.419820       0.420839         -0.000001
    2.830000       1.044368       0.040577       0.420015       0.420839         -0.000001
    2.840000       1.044751       0.036016       0.420190       0.420839         -0.000001
    2.850000       1.045089       0.031456       0.420344       0.420839         -0.000001
    2.860000       1.045381       0.026896       0.420477       0.420839         -0.000001
    2.870000       1.045627       0.022337       0.420589       0.420839         -0.000001
    2.880000       1.045827       0.017779       0.420681       0.420839         -0.000001
    2.890000       1.045982       0.013221       0.420751       0.420839         -0.000001
    2.900000       1.046092       0.008663       0.420801       0.420839         -0.000001
    2.910000       1.046156       0.004105       0.420830       0.420839         -0.000001
    2.920000       1.046174      -0.000453       0.420839       0.420839         -0.000001
    2.930000       1.046146      -0.005010       0.420826       0.420839         -0.000001
    2.940000       1.046074      -0.009568       0.420793       0.420839         -0.000001
    2.950000       1.045955      -0.014126       0.420739       0.420839         -0.000001
    2.960000       1.045791      -0.018684       0.420664       0.420839         -0.000001
    2.970000       1.045581      -0.023243       0.420569       0.420839         -0.000001
    2.980000       1.045326      -0.027802       0.420452       0.420839         -0.000001
    2.990000       1.045025      -0.032362       0.420315       0.420839         -0.000001
    3.000000       1.044679      -0.036922       0.420157       0.420839         -0.000001
    3.010000       1.044287      -0.041483       0.419978       0.420839         -0.000001
    3.020000       1.043849      -0.046045       0.419779       0.420839         -0.000001
    3.030000       1.043366      -0.050608       0.419558       0.420839         -0.000001
    3.040000       1.042837      -0.055172       0.419317       0.420839         -0.000001
    3.050000       1.042263      -0.059738       0.419054       0.420839         -0.000001
    3.060000       1.041642      -0.064304       0.418771       0.420839         -0.000001
    3.070000       1.040976      -0.068872       0.418467       0.420839         -0.000001
    3.080000       1.040265      -0.073441       0.418142       0.420839         -0.000001
    3.090000       1.039508      -0.078012       0.417796       0.420839         -0.000001
    3.100000       1.038705      -0.082584       0.417429       0.420839         -0.000001
    3.110000       1.037856      -0.087158       0.417040       0.420839         -0.000001
    3.120000       1.036962      -0.091734       0.416631       0.420839         -0.000001
    3.130000       1.036021      -0.096312       0.416201       0.420839         -0.000001
    3.140000       1.035035      -0.100891       0.415749       0.420839         -0.000001
    3.150000       1.034003      -0.105473       0.415276       0.420839         -0.000001
    3.160000       1.032926      -0.110057       0.414782       0.420839         -0.000001
    3.170000       1.031802      -0.114643       0.414267       0.420839         -0.000001
    3.180000       1.030633      -0.119232       0.413731       0.420839         -0.000001
    3.190000       1.029418      -0.123823       0.413173       0.420839         -0.000001
    3.200000       1.028156      -0.128417       0.412593       0.420839         -0.000001
    3.210000       1.026849      -0.133013       0.411993       0.420839         -0.000001
    3.220000       1.025496      -0.137611       0.411370       0.420839         -0.000001
    3.230000       1.024097      -0.142213       0.410726       0.420839         -0.000001
    3.240000       1.022652      -0.146818       0.410061       0.420839         -0.000001
    3.250000       1.021161      -0.151425       0.409374       0.420839         -0.000001
    3.260000       1.019623      -0.156036       0.408665       0.420839         -0.000001
    3.270000       1.018040      -0.160649       0.407935       0.420839         -0.000001
    3.280000       1.016410      -0.165266       0.407182       0.420839         -0.000001
    3.290000       1.014735      -0.169886       0.406408       0.420839         -0.000001
    3.300000       1.013013      -0.174510       0.405612       0.420839         -0.000001
    3.310000       1.011244      -0.179137       0.404794       0.420839         -0.000001
    3.320000       1.009430      -0.183768       0.403953       0.420839         -0.000001
    3.330000       1.007569      -0.188402       0.403091       0.420839         -0.000001
    3.340000       1.005662      -0.193040       0.402207       0.420839         -0.000001
    3.350000       1.003708      -0.197681       0.401300       0.420839         -0.000001
    3.360000       1.001708      -0.202327       0.400371       0.420839         -0.000001
    3.370000       0.999662      -0.206977       0.399419       0.420839         -0.000001
    3.380000       0.997569      -0.211630       0.398445       0.420839         -0.000001
    3.390000       0.995429      -0.216288       0.397449       0.420839         -0.000001
    3.400000       0.993243      -0.220950       0.396429       0.420839         -0.000001
    3.410000       0.991010      -0.225616       0.395387       0.420839         -0.000001
    3.420000       0.988731      -0.230286       0.394323       0.420839         -0.000001
    3.430000       0.986404      -0.234961       0.393235       0.420839         -0.000001
    3.440000       0.984031      -0.239640       0.392125       0.420839         -0.000001
    3.450000       0.981612      -0.244324       0.390992       0.420839         -0.000001
    3.460000       0.979145      -0.249012       0.389835       0.420839         -0.000001
    3.470000       0.976631      -0.253705       0.388656       0.420839         -0.000001
    3.480000       0.974071      -0.258403       0.387453       0.420839         -0.000001
    3.490000       0.971463      -0.263105       0.386226       0.420839         -0.000001
    3.500000       0.968809      -0.267813       0.384977       0.420839         -0.000001
    3.510000       0.966107      -0.272525       0.383704       0.420839         -0.000001
    3.520000       0.963358      -0.277242       0.382407       0.420839         -0.000001
    3.530000       0.960562      -0.281964       0.381087       0.420839         -0.000001
    3.540000       0.957719      -0.286692       0.379743       0.420839         -0.000001
    3.550000       0.954828      -0.291424       0.378375       0.420839         -0.000001
    3.560000       0.951890      -0.296161       0.376983       0.420839         -0.000001
    3.570000       0.948905      -0.300904       0.375567       0.420839         -0.000001
    3.580000       0.945872      -0.305652       0.374127       0.420839         -0.000001
    3.590000       0.942792      -0.310406       0.372663       0.420839         -0.000001
    3.600000       0.939664      -0.315164       0.371174       0.420839         -0.000001
    3.610000       0.936489      -0.319928       0.369662       0.420839         -0.000001
    3.620000       0.933265      -0.324698       0.368124       0.420839         -0.000001
    3.630000       0.929995      -0.329473       0.366563       0.420839         -0.000001
    3.640000       0.926676      -0.334253       0.364976       0.420839         -0.000001
    3.650000       0.923310      -0.339039       0.363365       0.420839         -0.000001
    3.660000       0.919895      -0.343830       0.361729       0.420839         -0.000001
    3.670000       0.916433      -0.348627       0.360068       0.420839         -0.000001
    3.680000       0.912923      -0.353430       0.358382       0.420839         -0.000001
    3.690000       0.909364      -0.358238       0.356672       0.420839         -0.000001
    3.700000       0.905758      -0.363052       0.354935       0.420839         -0.000001
    3.710000       0.902103      -0.367871       0.353174       0.420839         -0.000001
    3.720000       0.898400      -0.372696       0.351388       0.420839         -0.000001
    3.730000       0.894649      -0.377527       0.349575       0.420839         -0.000001
    3.740000       0.890850      -0.382363       0.347738       0.420839         -0.000001
    3.750000       0.887002      -0.387205       0.345875       0.420839         -0.000001
    3.760000       0.883106      -0.392053       0.343986       0.420839         -0.000001
    3.770000       0.879161      -0.396906       0.342072       0.420839         -0.000001
    3.780000       0.875168      -0.401764       0.340131       0.420839         -0.000001
    3.790000       0.871126      -0.406629       0.338165       0.420839         -0.000001
    3.800000       0.867035      -0.411499       0.336173       0.420839         -0.000001
    3.810000       0.862896      -0.416374       0.334155       0.420839         -0.000001
    3.820000       0.858708      -0.421255       0.332111       0.420839         -0.000001
    3.830000       0.854471      -0.426141       0.330041       0.420839         -0.000001
    3.840000       0.850185      -0.431033       0.327944       0.420839         -0.000001
    3.850000       0.845850      -0.435930       0.325821       0.420839         -0.000001
    3.860000       0.841466      -0.440832       0.323672       0.420839         -0.000001
    3.870000       0.837033      -0.445740       0.321497       0.420839         -0.000001
    3.880000       0.832551      -0.450653       0.319295       0.420839         -0.000001
    3.890000       0.828020      -0.455571       0.317066       0.420839         -0.000001
    3.900000       0.823440      -0.460493       0.314812       0.420839         -0.000001
    3.910000       0.818810      -0.465421       0.312530       0.420839         -0.000001
    3.920000       0.814131      -0.470354       0.310222       0.420839         -0.000001
    3.930000       0.809403      -0.475291       0.307888       0.420839         -0.000001
    3.940000       0.804626      -0.480233       0.305527       0.420839         -0.000001
    3.950000       0.799799      -0.485180       0.303139       0.420839         -0.000001
    3.960000       0.794922      -0.490131       0.300724       0.420839         -0.000001
    3.970000       0.789996      -0.495086       0.298283       0.420839         -0.000001
    3.980000       0.785020      -0.500046       0.295816       0.420839         -0.000001
    3.990000       0.779995      -0.505009       0.293322       0.420839         -0.000001
    4.000000       0.774920      -0.509977       0.290801       0.420839         -0.000001
    4.010000       0.769795      -0.514948       0.288253       0.420839         -0.000001
    4.020000       0.764621      -0.519922       0.285679       0.420839         -0.000001
    4.030000       0.759397      -0.524900       0.283079       0.420839         -0.000001
    4.040000       0.754123      -0.529881       0.280452       0.420839         -0.000001
    4.050000       0.748799      -0.534865       0.277799       0.420839         -0.000001
    4.060000       0.743426      -0.539852       0.275119       0.420839         -0.000001
    4.070000       0.738002      -0.544841       0.272413       0.420839         -0.000001
    4.080000       0.732529      -0.549832       0.269681       0.420839         -0.000001
    4.090000       0.727006      -0.554826       0.266923       0.420839         -0.000001
    4.100000       0.721432      -0.559821       0.264139       0.420839         -0.000001
    4.110000       0.715809      -0.564818       0.261329       0.420839         -0.000001
    4.120000       0.710136      -0.569816       0.258494       0.420839         -0.000001
    4.130000       0.704413      -0.574815       0.255633       0.420839         -0.000001
    4.140000       0.698640      -0.579815       0.252746       0.420839         -0.000001
    4.150000       0.692817      -0.584815       0.249835       0.420839         -0.000001
    4.160000       0.686943      -0.589814       0.246898       0.420839         -0.000001
    4.170000       0.681020      -0.594814       0.243937       0.420839         -0.000001
    4.180000       0.675047      -0.599813       0.240951       0.420839         -0.000001
    4.190000       0.669024      -0.604811       0.237941       0.420839         -0.000001
    4.200000       0.662951      -0.609807       0.234907       0.420839         -0.000001
    4.210000       0.656828      -0.614801       0.231849       0.420839         -0.000001
    4.220000       0.650655      -0.619793       0.228767       0.420839         -0.000001
    4.230000       0.644432      -0.624782       0.225662       0.420839         -0.000001
    4.240000       0.638159      -0.629768       0.222535       0.420839         -0.000001
    4.250000       0.631837      -0.634750       0.219385       0.420839         -0.000001
    4.260000       0.625464      -0.639728       0.216213       0.420839         -0.000001
    4.270000       0.619042      -0.644701       0.213019       0.420839         -0.000001
    4.280000       0.612570      -0.649668       0.209804       0.420839         -0.000001
